X,Y,IrrigatedArea
1088103.508,267110.845,0.0
1098103.508,267110.845,0.0
1108103.508,267110.845,0.0
1118103.508,267110.845,0.0
1128103.508,267110.845,0.0
1138103.508,267110.845,0.0
1148103.508,267110.845,1.3461729386318633
1158103.508,267110.845,0.0
1168103.508,267110.845,0.0
1178103.508,267110.845,0.0
1188103.508,267110.845,0.0
1198103.508,267110.845,44.42377953308675
1208103.508,267110.845,43.07758240837647
1218103.508,267110.845,0.0
1228103.508,267110.845,0.0
1238103.508,267110.845,0.0
1248103.508,267110.845,0.0
1258103.508,267110.845,0.0
1268103.508,267110.845,0.0
1278103.508,267110.845,0.0
1288103.508,267110.845,0.0
1298103.508,267110.845,0.0
1308103.508,267110.845,0.0
1318103.508,267110.845,0.0
1328103.508,267110.845,0.0
1338103.508,267110.845,0.0
1348103.508,267110.845,0.0
1358103.508,267110.845,0.0
1368103.508,267110.845,0.0
1378103.508,267110.845,0.0
1388103.508,267110.845,0.0
1398103.508,267110.845,0.0
1408103.508,267110.845,0.0
1418103.508,267110.845,0.0
1428103.508,267110.845,0.0
1438103.508,267110.845,0.0
1448103.508,267110.845,0.0
1458103.508,267110.845,0.0
1468103.508,267110.845,0.0
1478103.508,267110.845,0.0
1488103.508,267110.845,0.0
1498103.508,267110.845,0.0
1508103.508,267110.845,0.0
1518103.508,267110.845,22.850807436182727
1528103.508,267110.845,415.784521351421
1538103.508,267110.845,461.98290066803486
1548103.508,267110.845,474.89913321773315
1558103.508,267110.845,480.36300660560323
1568103.508,267110.845,1197.6789046256347
1578103.508,267110.845,1102.2976323352627
1588103.508,267110.845,807.7250633774039
1598103.508,267110.845,2590.0830454102784
1608103.508,267110.845,3125.0910333813035
1618103.508,267110.845,4410.698851135481
1628103.508,267110.845,6071.852020759619
1638103.508,267110.845,5398.4889768285175
1648103.508,267110.845,4783.76305827851
1658103.508,267110.845,2106.241973696455
1668103.508,267110.845,1236.9220462239098
118103.508,257110.845,0.0
128103.508,257110.845,0.0
138103.508,257110.845,0.0
148103.508,257110.845,0.0
158103.508,257110.845,0.0
168103.508,257110.845,0.0
178103.508,257110.845,0.0
188103.508,257110.845,0.0
198103.508,257110.845,0.0
208103.508,257110.845,0.0
218103.508,257110.845,0.0
228103.508,257110.845,0.0
238103.508,257110.845,0.0
248103.508,257110.845,0.0
258103.508,257110.845,0.0
268103.50800000003,257110.845,0.0
278103.50800000003,257110.845,0.0
288103.50800000003,257110.845,54.33403989800031
298103.50800000003,257110.845,241.03867364483798
308103.50800000003,257110.845,99.1872052076154
318103.50800000003,257110.845,0.0
328103.50800000003,257110.845,0.0
338103.508,257110.845,3.281924863042624
348103.508,257110.845,9.116472512090565
358103.508,257110.845,4.740555223667136
368103.508,257110.845,70.7439262787124
378103.508,257110.845,154.25044235645345
388103.508,257110.845,20.785528500361604
398103.508,257110.845,22.973447834748473
408103.508,257110.845,8.02248008670976
418103.508,257110.845,4.740555223667136
428103.508,257110.845,12.763048413651843
438103.508,257110.845,3.646582453198752
448103.508,257110.845,2.187945540936767
458103.508,257110.845,1.4586303606245115
468103.508,257110.845,0.0
478103.508,257110.845,0.0
488103.508,257110.845,0.0
498103.508,257110.845,0.0
508103.508,257110.845,0.0
518103.508,257110.845,0.0
528103.5079999999,257110.845,0.0
538103.5079999999,257110.845,0.0
548103.5079999999,257110.845,10.210399421096632
558103.5079999999,257110.845,10.939727704683836
568103.5079999999,257110.845,0.0
578103.5079999999,257110.845,0.0
588103.5079999999,257110.845,16.409624315213122
598103.5079999999,257110.845,22.244119551161273
608103.5079999999,257110.845,8.02248008670976
618103.5079999999,257110.845,10.939727704683836
628103.5079999999,257110.845,1.0939727704683835
638103.5079999999,257110.845,5.834527994135519
648103.5079999999,257110.845,5.834527994135519
658103.5079999999,257110.845,0.7293151803122556
668103.5079999999,257110.845,0.3646582453198752
678103.5079999999,257110.845,1.0939727704683835
688103.5079999999,257110.845,0.0
698103.5079999999,257110.845,0.7293151803122556
708103.5079999998,257110.845,0.7293151803122556
718103.5079999998,257110.845,0.0
728103.5079999998,257110.845,0.0
738103.5079999998,257110.845,0.0
748103.5079999998,257110.845,0.0
758103.5079999998,257110.845,15.315631889832316
768103.5079999998,257110.845,54.33403989800031
778103.5079999998,257110.845,0.0
788103.5079999998,257110.845,0.0
798103.5079999998,257110.845,0.0
808103.5079999998,257110.845,77.30735669999932
818103.5079999998,257110.845,0.7293151803122556
828103.5079999998,257110.845,0.0
838103.5079999998,257110.845,0.0
848103.5079999998,257110.845,0.0
858103.5079999998,257110.845,0.0
868103.5079999998,257110.845,0.0
878103.5079999998,257110.845,0.0
888103.5079999998,257110.845,0.0
898103.5079999998,257110.845,0.0
908103.508,257110.845,0.0
918103.508,257110.845,0.0
928103.508,257110.845,0.0
938103.508,257110.845,0.0
948103.508,257110.845,0.0
958103.508,257110.845,0.0
968103.508,257110.845,0.0
978103.508,257110.845,0.0
988103.508,257110.845,0.0
998103.508,257110.845,0.0
1008103.508,257110.845,0.0
1018103.508,257110.845,0.0
1028103.508,257110.845,0.0
1038103.508,257110.845,0.0
1048103.508,257110.845,0.0
1058103.508,257110.845,0.0
1068103.508,257110.845,0.0
1078103.508,257110.845,0.0
1088103.508,257110.845,0.0
1098103.508,257110.845,0.0
1108103.508,257110.845,0.0
1118103.508,257110.845,0.0
1128103.508,257110.845,0.0
1138103.508,257110.845,0.0
1148103.508,257110.845,0.0
1158103.508,257110.845,0.0
1168103.508,257110.845,0.0
1178103.508,257110.845,0.0
1188103.508,257110.845,0.0
1198103.508,257110.845,36.34671771521715
1208103.508,257110.845,24.90428401596394
1218103.508,257110.845,0.0
1228103.508,257110.845,0.0
1238103.508,257110.845,0.0
1248103.508,257110.845,0.0
1258103.508,257110.845,0.0
1268103.508,257110.845,0.0
1278103.508,257110.845,0.0
1288103.508,257110.845,0.0
1298103.508,257110.845,0.0
1308103.508,257110.845,0.0
1318103.508,257110.845,0.0
1328103.508,257110.845,0.0
1338103.508,257110.845,0.0
1348103.508,257110.845,0.0
1358103.508,257110.845,0.0
1368103.508,257110.845,0.0
1378103.508,257110.845,0.0
1388103.508,257110.845,0.0
1398103.508,257110.845,0.0
1408103.508,257110.845,0.0
1418103.508,257110.845,0.0
1428103.508,257110.845,0.0
1438103.508,257110.845,0.0
1448103.508,257110.845,0.0
1458103.508,257110.845,0.0
1468103.508,257110.845,0.0
1478103.508,257110.845,0.0
1488103.508,257110.845,7.948097233258088
1498103.508,257110.845,122.20173279002528
1508103.508,257110.845,60.107516006136585
1518103.508,257110.845,239.93294258105672
1528103.508,257110.845,528.548086699969
1538103.508,257110.845,324.3820056051727
1548103.508,257110.845,207.14702475952768
1558103.508,257110.845,69.54586194723456
1568103.508,257110.845,78.98420788833253
1578103.508,257110.845,211.61844025662472
1588103.508,257110.845,591.6361001217853
1598103.508,257110.845,525.0709140898512
1608103.508,257110.845,1673.0769442830638
1618103.508,257110.845,3490.212007405736
1628103.508,257110.845,5300.126760873414
1638103.508,257110.845,6744.902690354596
1648103.508,257110.845,7344.456141149984
1658103.508,257110.845,6909.086641421658
1668103.508,257110.845,3585.3255302651437
1678103.508,257110.845,609.5199771139671
118103.508,247110.845,0.0
128103.508,247110.845,0.0
138103.508,247110.845,0.0
148103.508,247110.845,0.0
158103.508,247110.845,0.0
168103.508,247110.845,0.0
178103.508,247110.845,0.0
188103.508,247110.845,0.0
198103.508,247110.845,0.0
208103.508,247110.845,0.0
218103.508,247110.845,0.0
228103.508,247110.845,0.0
238103.508,247110.845,0.0
248103.508,247110.845,0.0
258103.508,247110.845,0.0
268103.50800000003,247110.845,1.0939727704683835
278103.50800000003,247110.845,2.9172607212490216
288103.50800000003,247110.845,21.51479126757407
298103.50800000003,247110.845,13.492376697239047
308103.50800000003,247110.845,0.0
318103.50800000003,247110.845,0.0
328103.50800000003,247110.845,0.0
338103.508,247110.845,0.0
348103.508,247110.845,6.928487661328956
358103.508,247110.845,0.7293151803122556
368103.508,247110.845,0.3646582453198752
378103.508,247110.845,249.06115373154773
388103.508,247110.845,1.0939727704683835
398103.508,247110.845,2.5526031310928947
408103.508,247110.845,7.293151803122557
418103.508,247110.845,11.669055988271039
428103.508,247110.845,1.4586303606245115
438103.508,247110.845,0.7293151803122556
448103.508,247110.845,0.7293151803122556
458103.508,247110.845,0.7293151803122556
468103.508,247110.845,0.0
478103.508,247110.845,0.0
488103.508,247110.845,0.0
498103.508,247110.845,0.0
508103.508,247110.845,0.0
518103.508,247110.845,0.0
528103.5079999999,247110.845,0.0
538103.5079999999,247110.845,0.0
548103.5079999999,247110.845,0.0
558103.5079999999,247110.845,0.3646582453198752
568103.5079999999,247110.845,0.3646582453198752
578103.5079999999,247110.845,0.0
588103.5079999999,247110.845,13.492376697239047
598103.5079999999,247110.845,111.58552396309892
608103.5079999999,247110.845,27.71401616169056
618103.5079999999,247110.845,36.46582453198752
628103.5079999999,247110.845,0.0
638103.5079999999,247110.845,0.3646582453198752
648103.5079999999,247110.845,4.01124004335488
658103.5079999999,247110.845,1.0939727704683835
668103.5079999999,247110.845,486.45384112219705
678103.5079999999,247110.845,56.88662337418079
688103.5079999999,247110.845,2.187945540936767
698103.5079999999,247110.845,0.3646582453198752
708103.5079999998,247110.845,0.3646582453198752
718103.5079999998,247110.845,0.0
728103.5079999998,247110.845,0.0
738103.5079999998,247110.845,0.0
748103.5079999998,247110.845,0.0
758103.5079999998,247110.845,0.7293151803122556
768103.5079999998,247110.845,0.0
778103.5079999998,247110.845,0.0
788103.5079999998,247110.845,0.0
798103.5079999998,247110.845,0.0
808103.5079999998,247110.845,0.0
818103.5079999998,247110.845,0.3646582453198752
828103.5079999998,247110.845,0.0
838103.5079999998,247110.845,0.0
848103.5079999998,247110.845,0.0
858103.5079999998,247110.845,0.0
868103.5079999998,247110.845,0.0
878103.5079999998,247110.845,0.0
888103.5079999998,247110.845,0.0
898103.5079999998,247110.845,0.0
908103.508,247110.845,0.0
918103.508,247110.845,0.0
928103.508,247110.845,0.0
938103.508,247110.845,0.0
948103.508,247110.845,0.0
958103.508,247110.845,0.0
968103.508,247110.845,0.0
978103.508,247110.845,0.0
988103.508,247110.845,0.0
998103.508,247110.845,0.0
1008103.508,247110.845,0.0
1018103.508,247110.845,0.0
1028103.508,247110.845,0.0
1038103.508,247110.845,0.0
1048103.508,247110.845,0.0
1058103.508,247110.845,0.0
1068103.508,247110.845,0.0
1078103.508,247110.845,0.0
1088103.508,247110.845,0.0
1098103.508,247110.845,0.0
1108103.508,247110.845,0.0
1118103.508,247110.845,0.0
1128103.508,247110.845,0.0
1138103.508,247110.845,0.0
1148103.508,247110.845,0.0
1158103.508,247110.845,0.0
1168103.508,247110.845,0.0
1178103.508,247110.845,0.0
1188103.508,247110.845,1.3461729386318633
1198103.508,247110.845,24.231185453608795
1208103.508,247110.845,0.6730876786198526
1218103.508,247110.845,0.0
1228103.508,247110.845,0.0
1238103.508,247110.845,0.0
1248103.508,247110.845,0.0
1258103.508,247110.845,0.0
1268103.508,247110.845,0.0
1278103.508,247110.845,0.0
1288103.508,247110.845,0.0
1298103.508,247110.845,0.0
1308103.508,247110.845,0.0
1318103.508,247110.845,0.0
1328103.508,247110.845,0.0
1338103.508,247110.845,0.0
1348103.508,247110.845,0.0
1358103.508,247110.845,0.0
1368103.508,247110.845,0.0
1378103.508,247110.845,0.0
1388103.508,247110.845,0.0
1398103.508,247110.845,0.0
1408103.508,247110.845,0.0
1418103.508,247110.845,0.0
1428103.508,247110.845,0.0
1438103.508,247110.845,0.0
1448103.508,247110.845,0.0
1458103.508,247110.845,10.928639273843014
1468103.508,247110.845,174.85822838148823
1478103.508,247110.845,1590.119245589417
1488103.508,247110.845,715.3283047441763
1498103.508,247110.845,122.20173279002528
1508103.508,247110.845,77.4939145555875
1518103.508,247110.845,218.07566403337066
1528103.508,247110.845,225.03090175170948
1538103.508,247110.845,65.07507119880974
1548103.508,247110.845,7.948097233258088
1558103.508,247110.845,40.73397042988197
1568103.508,247110.845,40.23720598563362
1578103.508,247110.845,124.68555501126703
1588103.508,247110.845,487.3173518258386
1598103.508,247110.845,551.3996081346343
1608103.508,247110.845,741.1598773454698
1618103.508,247110.845,702.4129646925811
1628103.508,247110.845,1345.7086400245405
1638103.508,247110.845,2918.941821501168
1648103.508,247110.845,2102.770156074956
1658103.508,247110.845,4561.450705749186
1668103.508,247110.845,3463.3835144231534
1678103.508,247110.845,53.649667480718385
1688103.508,247110.845,214.59849142325288
138103.508,237110.845,0.0
148103.508,237110.845,0.0
158103.508,237110.845,0.0
168103.508,237110.845,0.0
178103.508,237110.845,0.0
188103.508,237110.845,0.0
198103.508,237110.845,0.0
208103.508,237110.845,0.0
218103.508,237110.845,0.0
228103.508,237110.845,0.0
238103.508,237110.845,0.0
248103.508,237110.845,0.0
258103.508,237110.845,0.0
268103.50800000003,237110.845,4.01124004335488
278103.50800000003,237110.845,2.5526031310928947
288103.50800000003,237110.845,2.9172607212490216
298103.50800000003,237110.845,3.281924863042624
308103.50800000003,237110.845,0.0
318103.50800000003,237110.845,0.0
328103.50800000003,237110.845,0.0
338103.508,237110.845,0.0
348103.508,237110.845,6.199185584291647
358103.508,237110.845,0.7293151803122556
368103.508,237110.845,0.0
378103.508,237110.845,1.8232879507806392
388103.508,237110.845,91.89392237174337
398103.508,237110.845,1.4586303606245115
408103.508,237110.845,0.0
418103.508,237110.845,0.0
428103.508,237110.845,0.3646582453198752
438103.508,237110.845,0.0
448103.508,237110.845,0.0
458103.508,237110.845,7.293151803122557
468103.508,237110.845,0.0
478103.508,237110.845,0.0
488103.508,237110.845,0.0
498103.508,237110.845,0.0
508103.508,237110.845,0.0
518103.508,237110.845,0.0
528103.5079999999,237110.845,0.0
538103.5079999999,237110.845,0.0
548103.5079999999,237110.845,1.0939727704683835
558103.5079999999,237110.845,0.3646582453198752
568103.5079999999,237110.845,0.3646582453198752
578103.5079999999,237110.845,0.0
588103.5079999999,237110.845,0.7293151803122556
598103.5079999999,237110.845,11.304391846477436
608103.5079999999,237110.845,0.0
618103.5079999999,237110.845,3.646582453198752
628103.5079999999,237110.845,1.8232879507806392
638103.5079999999,237110.845,0.0
648103.5079999999,237110.845,32.45458448863264
658103.5079999999,237110.845,11.669055988271039
668103.5079999999,237110.845,237.7569584341945
678103.5079999999,237110.845,168.10715561361243
688103.5079999999,237110.845,57.61595165776799
698103.5079999999,237110.845,16.04496017341952
708103.5079999998,237110.845,0.0
718103.5079999998,237110.845,0.0
728103.5079999998,237110.845,0.0
738103.5079999998,237110.845,0.0
748103.5079999998,237110.845,0.0
758103.5079999998,237110.845,24.79676854371648
768103.5079999998,237110.845,9.481136653884166
778103.5079999998,237110.845,1.0939727704683835
788103.5079999998,237110.845,0.0
798103.5079999998,237110.845,0.0
808103.5079999998,237110.845,0.0
818103.5079999998,237110.845,0.0
828103.5079999998,237110.845,0.0
838103.5079999998,237110.845,0.0
848103.5079999998,237110.845,0.0
858103.5079999998,237110.845,0.0
868103.5079999998,237110.845,0.0
878103.5079999998,237110.845,0.0
888103.5079999998,237110.845,0.0
898103.5079999998,237110.845,0.0
908103.508,237110.845,0.3646582453198752
918103.508,237110.845,0.0
928103.508,237110.845,0.0
938103.508,237110.845,0.0
948103.508,237110.845,0.0
958103.508,237110.845,0.0
968103.508,237110.845,0.0
978103.508,237110.845,0.0
988103.508,237110.845,0.0
998103.508,237110.845,0.0
1008103.508,237110.845,0.0
1018103.508,237110.845,0.0
1028103.508,237110.845,0.0
1038103.508,237110.845,0.0
1048103.508,237110.845,0.0
1058103.508,237110.845,0.0
1068103.508,237110.845,0.0
1078103.508,237110.845,0.0
1088103.508,237110.845,0.0
1098103.508,237110.845,0.0
1108103.508,237110.845,0.0
1118103.508,237110.845,0.0
1128103.508,237110.845,0.0
1138103.508,237110.845,0.0
1148103.508,237110.845,0.0
1158103.508,237110.845,0.0
1168103.508,237110.845,0.0
1178103.508,237110.845,0.0
1188103.508,237110.845,0.6730876786198526
1198103.508,237110.845,6.057790316882595
1208103.508,237110.845,11.44248207141005
1218103.508,237110.845,0.0
1228103.508,237110.845,0.0
1238103.508,237110.845,0.0
1248103.508,237110.845,0.0
1258103.508,237110.845,0.0
1268103.508,237110.845,0.0
1278103.508,237110.845,0.0
1288103.508,237110.845,0.0
1298103.508,237110.845,0.0
1308103.508,237110.845,0.0
1318103.508,237110.845,0.0
1328103.508,237110.845,0.0
1338103.508,237110.845,0.0
1348103.508,237110.845,0.0
1358103.508,237110.845,0.0
1368103.508,237110.845,0.0
1378103.508,237110.845,0.0
1388103.508,237110.845,0.0
1398103.508,237110.845,0.0
1408103.508,237110.845,0.0
1418103.508,237110.845,0.0
1428103.508,237110.845,5.961075156188824
1438103.508,237110.845,533.5157311424524
1448103.508,237110.845,1750.0727556472482
1458103.508,237110.845,661.6793512619403
1468103.508,237110.845,248.377759633658
1478103.508,237110.845,548.9157859133925
1488103.508,237110.845,140.5818387275935
1498103.508,237110.845,101.83492607470494
1508103.508,237110.845,28.315127073104236
1518103.508,237110.845,28.315127073104236
1528103.508,237110.845,158.46482322167216
1538103.508,237110.845,16.392958910764523
1548103.508,237110.845,3.9740441541385265
1558103.508,237110.845,2.48377759633658
1568103.508,237110.845,3.9740441541385265
1578103.508,237110.845,108.78927129494052
1588103.508,237110.845,225.03090175170948
1598103.508,237110.845,281.66079889867666
1608103.508,237110.845,359.15462420445385
1618103.508,237110.845,197.2117358745607
1628103.508,237110.845,416.7787642384003
1638103.508,237110.845,430.68745467887146
1648103.508,237110.845,513.6460458706217
1658103.508,237110.845,912.0438116733505
1668103.508,237110.845,380.0185523632638
1678103.508,237110.845,70.53939083573125
1688103.508,237110.845,332.3297012142843
148103.508,227110.845,0.0
158103.508,227110.845,0.0
168103.508,227110.845,0.0
178103.508,227110.845,0.0
188103.508,227110.845,0.0
198103.508,227110.845,0.0
208103.508,227110.845,0.0
218103.508,227110.845,0.0
228103.508,227110.845,0.0
238103.508,227110.845,0.0
248103.508,227110.845,0.3646582453198752
258103.508,227110.845,3.646582453198752
268103.50800000003,227110.845,3.646582453198752
278103.50800000003,227110.845,1.4586303606245115
288103.50800000003,227110.845,1.4586303606245115
298103.50800000003,227110.845,0.3646582453198752
308103.50800000003,227110.845,0.0
318103.50800000003,227110.845,0.0
328103.50800000003,227110.845,0.0
338103.508,227110.845,0.0
348103.508,227110.845,0.0
358103.508,227110.845,0.3646582453198752
368103.508,227110.845,2.9172607212490216
378103.508,227110.845,0.7293151803122556
388103.508,227110.845,92.98804582987367
398103.508,227110.845,2.5526031310928947
408103.508,227110.845,0.0
418103.508,227110.845,0.0
428103.508,227110.845,0.0
438103.508,227110.845,0.0
448103.508,227110.845,0.0
458103.508,227110.845,2.9172607212490216
468103.508,227110.845,0.7293151803122556
478103.508,227110.845,0.0
488103.508,227110.845,0.0
498103.508,227110.845,0.0
508103.508,227110.845,0.0
518103.508,227110.845,0.0
528103.5079999999,227110.845,0.0
538103.5079999999,227110.845,0.0
548103.5079999999,227110.845,13.127712555445445
558103.5079999999,227110.845,4.375897633511008
568103.5079999999,227110.845,0.0
578103.5079999999,227110.845,0.7293151803122556
588103.5079999999,227110.845,17.138952598800326
598103.5079999999,227110.845,13.492376697239047
608103.5079999999,227110.845,13.127712555445445
618103.5079999999,227110.845,0.0
628103.5079999999,227110.845,0.3646582453198752
638103.5079999999,227110.845,1.0939727704683835
648103.5079999999,227110.845,0.0
658103.5079999999,227110.845,0.0
668103.5079999999,227110.845,0.0
678103.5079999999,227110.845,0.3646582453198752
688103.5079999999,227110.845,0.0
698103.5079999999,227110.845,0.0
708103.5079999998,227110.845,0.0
718103.5079999998,227110.845,0.0
728103.5079999998,227110.845,0.3646582453198752
738103.5079999998,227110.845,0.0
748103.5079999998,227110.845,0.0
758103.5079999998,227110.845,30.266599637871035
768103.5079999998,227110.845,86.7888864521319
778103.5079999998,227110.845,50.32279985464543
788103.5079999998,227110.845,54.33403989800031
798103.5079999998,227110.845,0.0
808103.5079999998,227110.845,0.0
818103.5079999998,227110.845,0.0
828103.5079999998,227110.845,0.0
838103.5079999998,227110.845,0.0
848103.5079999998,227110.845,0.0
858103.5079999998,227110.845,0.0
868103.5079999998,227110.845,0.0
878103.5079999998,227110.845,0.0
888103.5079999998,227110.845,0.0
898103.5079999998,227110.845,0.0
908103.508,227110.845,0.0
918103.508,227110.845,0.0
928103.508,227110.845,0.0
938103.508,227110.845,0.0
948103.508,227110.845,0.0
958103.508,227110.845,0.0
968103.508,227110.845,0.0
978103.508,227110.845,0.0
988103.508,227110.845,0.0
998103.508,227110.845,0.0
1008103.508,227110.845,0.0
1018103.508,227110.845,0.0
1028103.508,227110.845,0.0
1038103.508,227110.845,0.0
1048103.508,227110.845,0.0
1058103.508,227110.845,0.0
1068103.508,227110.845,0.0
1078103.508,227110.845,0.0
1088103.508,227110.845,0.0
1098103.508,227110.845,0.0
1108103.508,227110.845,0.0
1118103.508,227110.845,0.0
1128103.508,227110.845,0.0
1138103.508,227110.845,0.0
1148103.508,227110.845,0.0
1158103.508,227110.845,0.0
1168103.508,227110.845,0.0
1178103.508,227110.845,0.0
1188103.508,227110.845,4.038518815895591
1198103.508,227110.845,8.07704972483039
1208103.508,227110.845,8.750136194146322
1218103.508,227110.845,0.6730876786198526
1228103.508,227110.845,0.0
1238103.508,227110.845,0.0
1248103.508,227110.845,0.0
1258103.508,227110.845,0.0
1268103.508,227110.845,0.0
1278103.508,227110.845,0.0
1288103.508,227110.845,0.0
1298103.508,227110.845,0.0
1308103.508,227110.845,0.0
1318103.508,227110.845,0.0
1328103.508,227110.845,0.0
1338103.508,227110.845,0.0
1348103.508,227110.845,0.0
1358103.508,227110.845,0.0
1368103.508,227110.845,0.0
1378103.508,227110.845,0.0
1388103.508,227110.845,0.0
1398103.508,227110.845,0.0
1408103.508,227110.845,0.0
1418103.508,227110.845,2.48377759633658
1428103.508,227110.845,6.954586194723454
1438103.508,227110.845,39.74044154138528
1448103.508,227110.845,189.7611617089387
1458103.508,227110.845,39.74044154138528
1468103.508,227110.845,281.66079889867666
1478103.508,227110.845,477.38295543897493
1488103.508,227110.845,84.94529196950239
1498103.508,227110.845,3.9740441541385265
1508103.508,227110.845,61.59772008907131
1518103.508,227110.845,38.250237458450556
1528103.508,227110.845,157.4714728327961
1538103.508,227110.845,153.49717877918863
1548103.508,227110.845,57.62369378489484
1558103.508,227110.845,60.604280450384934
1568103.508,227110.845,0.0
1578103.508,227110.845,9.438345941097971
1588103.508,227110.845,310.47242266659833
1598103.508,227110.845,301.5304841705074
1608103.508,227110.845,7.451341713990772
1618103.508,227110.845,72.02959491866598
1628103.508,227110.845,193.7345632644429
1638103.508,227110.845,138.09801650635177
1648103.508,227110.845,88.4225538294305
1658103.508,227110.845,86.93234974649579
1668103.508,227110.845,206.65079581414125
1678103.508,227110.845,709.3673099128168
1688103.508,227110.845,285.13797150879446
158103.508,217110.845,0.0
168103.508,217110.845,0.0
178103.508,217110.845,0.0
188103.508,217110.845,0.0
198103.508,217110.845,0.0
208103.508,217110.845,1.0939727704683835
218103.508,217110.845,0.0
228103.508,217110.845,0.3646582453198752
238103.508,217110.845,2.187945540936767
248103.508,217110.845,2.187945540936767
258103.508,217110.845,8.751808370296963
268103.50800000003,217110.845,20.0562002167744
278103.50800000003,217110.845,0.0
288103.50800000003,217110.845,2.9172607212490216
298103.50800000003,217110.845,0.0
308103.50800000003,217110.845,0.0
318103.50800000003,217110.845,0.0
328103.50800000003,217110.845,0.0
338103.508,217110.845,0.0
348103.508,217110.845,0.0
358103.508,217110.845,0.0
368103.508,217110.845,0.0
378103.508,217110.845,0.0
388103.508,217110.845,0.0
398103.508,217110.845,36.830488673781126
408103.508,217110.845,0.0
418103.508,217110.845,0.0
428103.508,217110.845,0.0
438103.508,217110.845,0.0
448103.508,217110.845,0.0
458103.508,217110.845,151.33299818935518
468103.508,217110.845,29.537271354283828
478103.508,217110.845,0.0
488103.508,217110.845,0.0
498103.508,217110.845,0.0
508103.508,217110.845,0.0
518103.508,217110.845,0.0
528103.5079999999,217110.845,1.8232879507806392
538103.5079999999,217110.845,1.4586303606245115
548103.5079999999,217110.845,0.0
558103.5079999999,217110.845,0.0
568103.5079999999,217110.845,1.8232879507806392
578103.5079999999,217110.845,96.99895829135485
588103.5079999999,217110.845,314.70004409064865
598103.5079999999,217110.845,10.575063562890234
608103.5079999999,217110.845,0.7293151803122556
618103.5079999999,217110.845,0.0
628103.5079999999,217110.845,0.0
638103.5079999999,217110.845,2.187945540936767
648103.5079999999,217110.845,0.0
658103.5079999999,217110.845,0.0
668103.5079999999,217110.845,0.0
678103.5079999999,217110.845,0.3646582453198752
688103.5079999999,217110.845,0.0
698103.5079999999,217110.845,0.0
708103.5079999998,217110.845,0.0
718103.5079999998,217110.845,60.53319927574207
728103.5079999998,217110.845,1.4586303606245115
738103.5079999998,217110.845,0.0
748103.5079999998,217110.845,43.75897633511008
758103.5079999998,217110.845,0.0
768103.5079999998,217110.845,0.0
778103.5079999998,217110.845,0.0
788103.5079999998,217110.845,0.0
798103.5079999998,217110.845,0.0
808103.5079999998,217110.845,0.0
818103.5079999998,217110.845,0.0
828103.5079999998,217110.845,0.0
838103.5079999998,217110.845,0.0
848103.5079999998,217110.845,0.0
858103.5079999998,217110.845,0.0
868103.5079999998,217110.845,0.0
878103.5079999998,217110.845,0.0
888103.5079999998,217110.845,0.0
898103.5079999998,217110.845,0.0
908103.508,217110.845,0.0
918103.508,217110.845,0.0
928103.508,217110.845,0.0
938103.508,217110.845,0.0
948103.508,217110.845,0.0
958103.508,217110.845,0.0
968103.508,217110.845,0.0
978103.508,217110.845,0.0
988103.508,217110.845,0.0
998103.508,217110.845,0.0
1008103.508,217110.845,0.0
1018103.508,217110.845,0.0
1028103.508,217110.845,0.0
1038103.508,217110.845,0.0
1048103.508,217110.845,0.0
1058103.508,217110.845,0.0
1068103.508,217110.845,0.0
1078103.508,217110.845,0.0
1088103.508,217110.845,0.0
1098103.508,217110.845,0.0
1108103.508,217110.845,0.0
1118103.508,217110.845,0.0
1128103.508,217110.845,0.0
1138103.508,217110.845,0.0
1148103.508,217110.845,0.0
1158103.508,217110.845,0.0
1168103.508,217110.845,0.0
1178103.508,217110.845,0.0
1188103.508,217110.845,0.0
1198103.508,217110.845,6.057790316882595
1208103.508,217110.845,3.365432346579659
1218103.508,217110.845,5.384691754527452
1228103.508,217110.845,6.730876786198526
1238103.508,217110.845,0.0
1248103.508,217110.845,0.0
1258103.508,217110.845,0.0
1268103.508,217110.845,0.0
1278103.508,217110.845,0.0
1288103.508,217110.845,0.0
1298103.508,217110.845,0.0
1308103.508,217110.845,0.0
1318103.508,217110.845,0.0
1328103.508,217110.845,0.0
1338103.508,217110.845,0.0
1348103.508,217110.845,0.0
1358103.508,217110.845,0.0
1368103.508,217110.845,0.0
1378103.508,217110.845,0.0
1388103.508,217110.845,0.0
1398103.508,217110.845,16.392958910764523
1408103.508,217110.845,59.113987117639894
1418103.508,217110.845,3.9740441541385265
1428103.508,217110.845,9.93511038534632
1438103.508,217110.845,45.70152562255513
1448103.508,217110.845,45.20476117830679
1458103.508,217110.845,84.44852752525404
1468103.508,217110.845,379.52143091977416
1478103.508,217110.845,161.4457668864035
1488103.508,217110.845,17.883252243509567
1498103.508,217110.845,9.93511038534632
1508103.508,217110.845,38.250237458450556
1518103.508,217110.845,17.386487799261218
1528103.508,217110.845,60.604280450384934
1538103.508,217110.845,111.7702149596719
1548103.508,217110.845,32.289153377280705
1558103.508,217110.845,48.185347843796876
1568103.508,217110.845,97.36440307571108
1578103.508,217110.845,18.876691882195942
1588103.508,217110.845,17.386487799261218
1598103.508,217110.845,5.961075156188824
1608103.508,217110.845,8.444852752525403
